"REF_DATE","GEO","DGUID","Population centre and rural areas","Class of worker","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-03","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","749.5","","","","1"
"2012-04","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","750.7","","","","1"
"2012-05","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","767.3","","","","1"
"2012-06","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","781.4","","","","1"
"2012-07","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","774.2","","","","1"
"2012-08","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","790.7","","","","1"
"2012-09","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","767.3","","","","1"
"2012-10","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","763.4","","","","1"
"2012-11","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","760.2","","","","1"
"2012-12","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","754.3","","","","1"
"2013-01","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","725.7","","","","1"
"2013-02","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","740.0","","","","1"
"2013-03","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","733.1","","","","1"
"2013-04","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","729.9","","","","1"
"2013-05","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","741.7","","","","1"
"2013-06","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","746.6","","","","1"
"2013-07","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","737.6","","","","1"
"2013-08","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","745.3","","","","1"
"2013-09","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","728.3","","","","1"
"2013-10","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","737.1","","","","1"
"2013-11","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","746.8","","","","1"
"2013-12","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","734.0","","","","1"
"2014-01","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","712.6","","","","1"
"2014-02","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","713.0","","","","1"
"2014-03","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","717.3","","","","1"
"2014-04","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","724.1","","","","1"
"2014-05","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","728.3","","","","1"
"2014-06","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","737.9","","","","1"
"2014-07","Ontario","2016A000235","Total, all population centres and rural areas","Employees","Manufacturing [31-33]","Persons","249","thousands","3","v1235027664","7.1.2.7","749.2","","","","1"
